method,importance,p_value,score,elapsed,correlation,correlation_group,n_samples,prob_data,group_based,group_stack,iteration
CPI-DNN,0.470746808299525,1.49707267233842e-06,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0253750899303878,0.0512816679611361,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0346508590683963,0.958759737071721,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0244893532602062,0.125234895797443,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0508732378999347,0.992444875175692,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.000748868812102423,0.484104963698111,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00333131233189295,0.57937462129038,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0306681679021374,0.0148381783573164,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.077432248992456,0.992185697432277,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00206983078566069,0.546106505317628,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0190258661895955,0.292989326470521,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.00292313523873507,0.476752397041153,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0268909854294861,0.0881200818221798,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00761486215374107,0.58877381020255,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0153142881867861,0.811275956149604,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0139535348085572,0.76035197796705,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00864315924340444,0.757454832200162,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00782515051837762,0.619380002091984,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0309725833728716,0.933724934844942,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.10757836862286,0.999306021580064,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0358887270954034,0.0937999359605595,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0160820429400391,0.768061990151544,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0175034237169621,0.199229980240183,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0131997347753426,0.724886216409084,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0299712114066189,0.149015554706151,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0774629778027484,0.998903193210057,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.015018227286573,0.799379395985664,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0424521431642765,0.978916221643637,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0208703831846506,0.927825839818564,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.00584998596095539,0.596762272013963,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,-0.0180028717165632,0.760953563519228,0.916726315060974,1135.11,0.8,0,1000,regression,FALSE,FALSE,5
CPI-DNN,0.0713030135392612,0.00168789582721403,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.233489250056392,6.50384525212877e-07,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0510005132779695,0.0304882223732171,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.094276268320883,0.000336718289585939,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.244766697014242,2.14808313984262e-08,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.885639572958766,1.3482873644673e-16,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.182085683246988,5.35249144751861e-05,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.190438580533827,1.83285698412065e-06,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.221196039881876,1.84041679368372e-08,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00988653432721274,0.3524963050287,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0538756279219054,0.0134143209241453,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0300968622233191,0.0901127303052789,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0283978580603566,0.0675095149192731,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0347066229762589,0.0631295613438282,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,2.2536066680106,3.59466240129885e-37,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,1.19618612878028,3.45724056583211e-28,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,2.6614506680112,4.20836566795752e-40,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0543058588935701,0.0354562300224812,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,2.376731579541,3.46358254366113e-42,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.982742514517642,1.2362406343962e-18,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0170432607260061,0.99344477690867,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0188624773258011,0.922643415486328,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00674172217103019,0.283587024656261,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00234236808450723,0.339731925126716,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00507537428199251,0.625500318036601,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00291885828358464,0.421268319805157,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00598135687656166,0.909375337025998,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0204481949539476,0.0928599404121114,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0113064461832295,0.234852468174384,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00319120173333683,0.372373977364528,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00495064613557338,0.78042910751291,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.000136325430091705,0.50392289907051,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0301465875733776,0.998710571915353,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0121802556870579,0.142126544389305,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00956705804233623,0.845776451495842,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.000713830521949513,0.525675253136988,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00268470626820184,0.629090465869255,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00973032156160381,0.692809460872025,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0189595628123836,0.93215939929787,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00277819972847084,0.57961595252123,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0101766854711204,0.84011049760528,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0092893104584772,0.184949925043712,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.00584771533085952,0.850697231014021,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0137170192066904,0.978869783343852,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.000119058792635308,0.495327113750596,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.006830541364015,0.179400543032089,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00412988385502704,0.365316279387206,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.00891771459556602,0.128180716395224,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,-0.0231513962269448,0.959155155820087,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.0129351323919315,0.10006137448338,0.916031230553879,1126.208,0.8,0,1000,regression,FALSE,FALSE,6
CPI-DNN,0.196055538053371,0.0236080568353315,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,1.04129284667654,7.5901911269043e-08,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.200162927850706,0.0284684776196509,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.56566145158116,3.58561065300118e-18,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0595386503251609,0.282926853845151,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.33618867524546,4.66044610869192e-15,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.59172092477095,4.74701717238193e-15,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.94584654310988,8.61461941620348e-20,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,1.89845617472583,3.37409929467078e-12,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.52826924700013,1.41594760771599e-15,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.05359398443057,1.06702846278919e-13,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,2.1955246493987,2.594476773979e-13,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0317303371186565,0.831337095855268,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.746634580319468,5.78507545411569e-06,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0878107863596864,0.966939987100581,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0730915466861577,0.230452294718301,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,1.04710022041256,2.93608225373387e-07,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.21552173140834,0.0211352488659712,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.225606247822559,0.000374271860426711,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,1.70411234891636,1.28984404429194e-11,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0260251284207306,0.70993257877087,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.00167813429396438,0.521651682266563,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0385072661504887,0.856177885887323,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0201456567645669,0.283082955338468,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0162045954943762,0.220453678434823,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0507524302662648,0.200548475048693,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.012091905090982,0.701965850622201,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0347642850434151,0.732424257628447,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0199297255125996,0.881401732479771,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.00801758132641704,0.566417904401258,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.017571653186744,0.327314940157958,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0416179680838265,0.909877067761177,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0236183310261925,0.214626153234673,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.00939119664601254,0.386713585148369,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.021981525457024,0.77098200140951,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0389645624414487,0.884147525914164,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0370810970223907,0.863796845888744,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0122729638641861,0.713179764635392,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0518317000626126,0.889352360197614,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0157974902133323,0.662625426536031,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.027038460946066,0.248198764337691,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.00978329139488587,0.320899379790216,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0203545921872151,0.821853205946531,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.000161899663362249,0.501156344801463,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.00481462654109008,0.586241077694026,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0040000292186982,0.448677772271912,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0505552705188006,0.78570509664388,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0166885850616469,0.246010557813432,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.0545831513586093,0.879092973314223,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,-0.00403742655067345,0.543619387789857,0.915272913799758,1514.584,0.8,0,1000,regression,FALSE,FALSE,7
CPI-DNN,0.0628236443889458,0.095715388402109,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,2.35689739698181,1.66917381123863e-28,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.218532188006225,3.04192782530706e-05,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.109041318528105,0.000751907359010912,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,2.14013205559947,5.01502305271711e-31,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,1.07323621492843,1.80601644019849e-21,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.047758391195468,0.100796311897298,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,1.07392791863004,3.24223159262346e-16,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.286540424027179,2.65343963270308e-05,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0190056846904229,0.789162373480783,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,1.96346076737946,2.62931076636737e-23,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,2.01211527205205,2.38992576980702e-27,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.28336322697239,1.55250802309348e-05,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,1.20712753845542,3.02133939150973e-17,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.302025401679776,1.37101097577463e-05,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.219783520248387,0.000179998637594146,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,1.26556133106711,5.07841293803122e-19,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.0421520920148976,0.0909846749379364,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.732351685644718,5.97835049235885e-11,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.874238564806987,1.22420001695314e-17,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.00875478463940526,0.854980071326851,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0220081792972158,0.904611184215869,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.00489891721340816,0.346461548129228,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.0138358240248161,0.223501430856968,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.000728308549773819,0.458319984489687,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.00500477851997037,0.613490185627733,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0102991667391161,0.807386076112026,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.00159483275037213,0.562648633217209,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0403170618350682,0.999047104611715,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0228291155953882,0.95858379940135,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.0141291083065457,0.183564373610614,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0022132777791844,0.577698162306357,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.006752125495995,0.734724430331311,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0126994086666421,0.765280634932886,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.00248823582529409,0.442554156261921,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0070356266173113,0.643460585075705,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0280505343251703,0.981756500351892,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0111139117008123,0.849316870920159,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.000898120072957205,0.544353835497083,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0108952151188027,0.805219169332331,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0242715145196595,0.981384231486958,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0202022191707964,0.921963657396842,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.0246980485967374,0.11871792614255,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.00391429221542411,0.387967776276589,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.000484136798998236,0.519818277604865,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.00953202954703478,0.262652973040673,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.0225563621090102,0.122149160576209,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.00295795709367522,0.587341348246581,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,-0.0408615820675195,0.999051236373436,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,0.00678398765471962,0.254122572607784,0.914567798331549,1152.665,0.8,0,1000,regression,FALSE,FALSE,8
CPI-DNN,2.31884371767057,2.82333556386626e-18,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.0395759396835004,0.121985247149629,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.370848751899705,0.000315271598686451,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,2.0215419774045,6.54773059908594e-16,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.128832651782861,0.00101611269869667,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,2.65709289957402,1.26990733514472e-20,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.103853467979869,0.0777749810190357,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.928564566794481,3.15448258492583e-09,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.920326162947453,9.18925427872544e-12,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,2.12988739310504,2.58863015649759e-17,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.958546570239914,1.33888690895952e-10,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,2.25893279835161,9.56653329037064e-25,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,0.0539646903584169,0.176878356468973,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
CPI-DNN,3.0442074577801,3.34211647640758e-20,0.921293271185987,1162.973,0.8,0,1000,regression,FALSE,FALSE,9
