Unnamed: 0,Method,correlation,n_samples,prob_data,V2
7473,Permfit-DNN,0.8,500,Main effects and Interactions,0.566666666666667
7474,Permfit-DNN,0.8,500,Main effects and Interactions,0.6
7475,Permfit-DNN,0.8,500,Main effects and Interactions,0.333333333333333
7476,Permfit-DNN,0.8,500,Main effects and Interactions,0.566666666666667
7477,Permfit-DNN,0.8,500,Main effects and Interactions,0.533333333333333
7478,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7479,Permfit-DNN,0.8,500,Main effects and Interactions,0.433333333333333
7480,Permfit-DNN,0.8,500,Main effects and Interactions,0.533333333333333
7481,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7482,Permfit-DNN,0.8,500,Main effects and Interactions,0.633333333333333
7483,Permfit-DNN,0.8,500,Main effects and Interactions,0.4
7484,Permfit-DNN,0.8,500,Main effects and Interactions,0.5
7485,Permfit-DNN,0.8,500,Main effects and Interactions,0.3
7486,Permfit-DNN,0.8,500,Main effects and Interactions,0.3
7487,Permfit-DNN,0.8,500,Main effects and Interactions,0.566666666666667
7488,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7489,Permfit-DNN,0.8,500,Main effects and Interactions,0.633333333333333
7490,Permfit-DNN,0.8,500,Main effects and Interactions,0.3
7491,Permfit-DNN,0.8,500,Main effects and Interactions,0.566666666666667
7492,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7493,Permfit-DNN,0.8,500,Main effects and Interactions,0.533333333333333
7494,Permfit-DNN,0.8,500,Main effects and Interactions,0.5
7495,Permfit-DNN,0.8,500,Main effects and Interactions,0.266666666666667
7496,Permfit-DNN,0.8,500,Main effects and Interactions,0.5
7497,Permfit-DNN,0.8,500,Main effects and Interactions,0.5
7498,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7499,Permfit-DNN,0.8,500,Main effects and Interactions,0.466666666666667
7500,Permfit-DNN,0.8,500,Main effects and Interactions,0.4
7501,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7502,Permfit-DNN,0.8,600,Main effects and Interactions,0.733333333333333
7503,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7504,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7505,Permfit-DNN,0.8,600,Main effects and Interactions,0.733333333333333
7506,Permfit-DNN,0.8,600,Main effects and Interactions,0.766666666666667
7507,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7508,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7509,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7510,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7511,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7512,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7513,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7514,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7515,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7516,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7517,Permfit-DNN,0.8,600,Main effects and Interactions,0.733333333333333
7518,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7519,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7520,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7521,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7522,Permfit-DNN,0.8,600,Main effects and Interactions,0.466666666666667
7523,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7524,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7525,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7526,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7527,Permfit-DNN,0.8,600,Main effects and Interactions,0.3
7528,Permfit-DNN,0.8,600,Main effects and Interactions,0.733333333333333
7529,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7530,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7531,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7532,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7533,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7534,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7535,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7536,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7537,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7538,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7539,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7540,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7541,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7542,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7543,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7544,Permfit-DNN,0.8,600,Main effects and Interactions,0.466666666666667
7545,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7546,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7547,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7548,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7549,Permfit-DNN,0.8,600,Main effects and Interactions,0.766666666666667
7550,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7551,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7552,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7553,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7554,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7555,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7556,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7557,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7558,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7559,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7560,Permfit-DNN,0.8,600,Main effects and Interactions,0.466666666666667
7561,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7562,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7563,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7564,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7565,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7566,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7567,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7568,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7569,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7570,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7571,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7572,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7573,Permfit-DNN,0.8,600,Main effects and Interactions,0.833333333333333
7574,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7575,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7576,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7577,Permfit-DNN,0.8,600,Main effects and Interactions,0.4
7578,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7579,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7580,Permfit-DNN,0.8,600,Main effects and Interactions,0.433333333333333
7581,Permfit-DNN,0.8,600,Main effects and Interactions,0.333333333333333
7582,Permfit-DNN,0.8,600,Main effects and Interactions,0.366666666666667
7583,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7584,Permfit-DNN,0.8,600,Main effects and Interactions,0.7
7585,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7586,Permfit-DNN,0.8,600,Main effects and Interactions,0.666666666666667
7587,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7588,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7589,Permfit-DNN,0.8,600,Main effects and Interactions,0.466666666666667
7590,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7591,Permfit-DNN,0.8,600,Main effects and Interactions,0.466666666666667
7592,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7593,Permfit-DNN,0.8,600,Main effects and Interactions,0.8
7594,Permfit-DNN,0.8,600,Main effects and Interactions,0.633333333333333
7595,Permfit-DNN,0.8,600,Main effects and Interactions,0.566666666666667
7596,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7597,Permfit-DNN,0.8,600,Main effects and Interactions,0.5
7598,Permfit-DNN,0.8,600,Main effects and Interactions,0.733333333333333
7599,Permfit-DNN,0.8,600,Main effects and Interactions,0.6
7600,Permfit-DNN,0.8,600,Main effects and Interactions,0.533333333333333
7601,Permfit-DNN,0.8,700,Main effects and Interactions,0.4
7602,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7603,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7604,Permfit-DNN,0.8,700,Main effects and Interactions,0.833333333333333
7605,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7606,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7607,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7608,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7609,Permfit-DNN,0.8,700,Main effects and Interactions,0.833333333333333
7610,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7611,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7612,Permfit-DNN,0.8,700,Main effects and Interactions,0.466666666666667
7613,Permfit-DNN,0.8,700,Main effects and Interactions,0.5
7614,Permfit-DNN,0.8,700,Main effects and Interactions,0.5
7615,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7616,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7617,Permfit-DNN,0.8,700,Main effects and Interactions,0.366666666666667
7618,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7619,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7620,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7621,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7622,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7623,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7624,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7625,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7626,Permfit-DNN,0.8,700,Main effects and Interactions,0.766666666666667
7627,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7628,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7629,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7630,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7631,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7632,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7633,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7634,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7635,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7636,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7637,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7638,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7639,Permfit-DNN,0.8,700,Main effects and Interactions,0.766666666666667
7640,Permfit-DNN,0.8,700,Main effects and Interactions,0.433333333333333
7641,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7642,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7643,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7644,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7645,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7646,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7647,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7648,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7649,Permfit-DNN,0.8,700,Main effects and Interactions,0.366666666666667
7650,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7651,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7652,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7653,Permfit-DNN,0.8,700,Main effects and Interactions,0.466666666666667
7654,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7655,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7656,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7657,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7658,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7659,Permfit-DNN,0.8,700,Main effects and Interactions,0.766666666666667
7660,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7661,Permfit-DNN,0.8,700,Main effects and Interactions,0.5
7662,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7663,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7664,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7665,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7666,Permfit-DNN,0.8,700,Main effects and Interactions,0.5
7667,Permfit-DNN,0.8,700,Main effects and Interactions,0.466666666666667
7668,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7669,Permfit-DNN,0.8,700,Main effects and Interactions,0.633333333333333
7670,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7671,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7672,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7673,Permfit-DNN,0.8,700,Main effects and Interactions,0.8
7674,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7675,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7676,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7677,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7678,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7679,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7680,Permfit-DNN,0.8,700,Main effects and Interactions,0.833333333333333
7681,Permfit-DNN,0.8,700,Main effects and Interactions,0.466666666666667
7682,Permfit-DNN,0.8,700,Main effects and Interactions,0.366666666666667
7683,Permfit-DNN,0.8,700,Main effects and Interactions,0.9
7684,Permfit-DNN,0.8,700,Main effects and Interactions,0.766666666666667
7685,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7686,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7687,Permfit-DNN,0.8,700,Main effects and Interactions,0.833333333333333
7688,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7689,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7690,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7691,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7692,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7693,Permfit-DNN,0.8,700,Main effects and Interactions,0.533333333333333
7694,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7695,Permfit-DNN,0.8,700,Main effects and Interactions,0.566666666666667
7696,Permfit-DNN,0.8,700,Main effects and Interactions,0.7
7697,Permfit-DNN,0.8,700,Main effects and Interactions,0.6
7698,Permfit-DNN,0.8,700,Main effects and Interactions,0.5
7699,Permfit-DNN,0.8,700,Main effects and Interactions,0.733333333333333
7700,Permfit-DNN,0.8,700,Main effects and Interactions,0.666666666666667
7701,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7702,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7703,Permfit-DNN,0.8,800,Main effects and Interactions,0.8
7704,Permfit-DNN,0.8,800,Main effects and Interactions,0.8
7705,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7706,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7707,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7708,Permfit-DNN,0.8,800,Main effects and Interactions,0.5
7709,Permfit-DNN,0.8,800,Main effects and Interactions,0.733333333333333
7710,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7711,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7712,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7713,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7714,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7715,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7716,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7717,Permfit-DNN,0.8,800,Main effects and Interactions,0.9
7718,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7719,Permfit-DNN,0.8,800,Main effects and Interactions,0.8
7720,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7721,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7722,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7723,Permfit-DNN,0.8,800,Main effects and Interactions,0.433333333333333
7724,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7725,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7726,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7727,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7728,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7729,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7730,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7731,Permfit-DNN,0.8,800,Main effects and Interactions,0.733333333333333
7732,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7733,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7734,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7735,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7736,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7737,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7738,Permfit-DNN,0.8,800,Main effects and Interactions,0.8
7739,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7740,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7741,Permfit-DNN,0.8,800,Main effects and Interactions,0.733333333333333
7742,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7743,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7744,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7745,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7746,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7747,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7748,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7749,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7750,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7751,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7752,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7753,Permfit-DNN,0.8,800,Main effects and Interactions,0.4
7754,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7755,Permfit-DNN,0.8,800,Main effects and Interactions,0.433333333333333
7756,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7757,Permfit-DNN,0.8,800,Main effects and Interactions,0.933333333333333
7758,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7759,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7760,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7761,Permfit-DNN,0.8,800,Main effects and Interactions,0.8
7762,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7763,Permfit-DNN,0.8,800,Main effects and Interactions,0.266666666666667
7764,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7765,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7766,Permfit-DNN,0.8,800,Main effects and Interactions,0.466666666666667
7767,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7768,Permfit-DNN,0.8,800,Main effects and Interactions,0.733333333333333
7769,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7770,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7771,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7772,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7773,Permfit-DNN,0.8,800,Main effects and Interactions,0.4
7774,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7775,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7776,Permfit-DNN,0.8,800,Main effects and Interactions,0.466666666666667
7777,Permfit-DNN,0.8,800,Main effects and Interactions,0.766666666666667
7778,Permfit-DNN,0.8,800,Main effects and Interactions,0.466666666666667
7779,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7780,Permfit-DNN,0.8,800,Main effects and Interactions,0.733333333333333
7781,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7782,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7783,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7784,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7785,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7786,Permfit-DNN,0.8,800,Main effects and Interactions,0.466666666666667
7787,Permfit-DNN,0.8,800,Main effects and Interactions,0.433333333333333
7788,Permfit-DNN,0.8,800,Main effects and Interactions,0.833333333333333
7789,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7790,Permfit-DNN,0.8,800,Main effects and Interactions,0.666666666666667
7791,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7792,Permfit-DNN,0.8,800,Main effects and Interactions,0.7
7793,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7794,Permfit-DNN,0.8,800,Main effects and Interactions,0.6
7795,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7796,Permfit-DNN,0.8,800,Main effects and Interactions,0.633333333333333
7797,Permfit-DNN,0.8,800,Main effects and Interactions,0.566666666666667
7798,Permfit-DNN,0.8,800,Main effects and Interactions,0.866666666666667
7799,Permfit-DNN,0.8,800,Main effects and Interactions,0.533333333333333
7800,Permfit-DNN,0.8,800,Main effects and Interactions,0.833333333333333
7801,Permfit-DNN,0.8,900,Main effects and Interactions,0.866666666666667
7802,Permfit-DNN,0.8,900,Main effects and Interactions,0.566666666666667
7803,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7804,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7805,Permfit-DNN,0.8,900,Main effects and Interactions,0.5
7806,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7807,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7808,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7809,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7810,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7811,Permfit-DNN,0.8,900,Main effects and Interactions,0.533333333333333
7812,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7813,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7814,Permfit-DNN,0.8,900,Main effects and Interactions,0.866666666666667
7815,Permfit-DNN,0.8,900,Main effects and Interactions,0.566666666666667
7816,Permfit-DNN,0.8,900,Main effects and Interactions,0.566666666666667
7817,Permfit-DNN,0.8,900,Main effects and Interactions,0.533333333333333
7818,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7819,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7820,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7821,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7822,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7823,Permfit-DNN,0.8,900,Main effects and Interactions,0.866666666666667
7824,Permfit-DNN,0.8,900,Main effects and Interactions,0.6
7825,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7826,Permfit-DNN,0.8,900,Main effects and Interactions,0.8
7827,Permfit-DNN,0.8,900,Main effects and Interactions,0.566666666666667
7828,Permfit-DNN,0.8,900,Main effects and Interactions,0.8
7829,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7830,Permfit-DNN,0.8,900,Main effects and Interactions,0.4
7831,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7832,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7833,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7834,Permfit-DNN,0.8,900,Main effects and Interactions,0.6
7835,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7836,Permfit-DNN,0.8,900,Main effects and Interactions,0.5
7837,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7838,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7839,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7840,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7841,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7842,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7843,Permfit-DNN,0.8,900,Main effects and Interactions,0.533333333333333
7844,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7845,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7846,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7847,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7848,Permfit-DNN,0.8,900,Main effects and Interactions,0.8
7849,Permfit-DNN,0.8,900,Main effects and Interactions,0.833333333333333
7850,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7851,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7852,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7853,Permfit-DNN,0.8,900,Main effects and Interactions,0.566666666666667
7854,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7855,Permfit-DNN,0.8,900,Main effects and Interactions,0.533333333333333
7856,Permfit-DNN,0.8,900,Main effects and Interactions,0.833333333333333
7857,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7858,Permfit-DNN,0.8,900,Main effects and Interactions,0.833333333333333
7859,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7860,Permfit-DNN,0.8,900,Main effects and Interactions,0.733333333333333
7861,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7862,Permfit-DNN,0.8,900,Main effects and Interactions,0.866666666666667
7863,Permfit-DNN,0.8,900,Main effects and Interactions,0.666666666666667
7864,Permfit-DNN,0.8,900,Main effects and Interactions,0.8
7865,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7866,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7867,Permfit-DNN,0.8,900,Main effects and Interactions,0.6
7868,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7869,Permfit-DNN,0.8,900,Main effects and Interactions,0.533333333333333
7870,Permfit-DNN,0.8,900,Main effects and Interactions,0.6
7871,Permfit-DNN,0.8,900,Main effects and Interactions,0.766666666666667
7872,Permfit-DNN,0.8,900,Main effects and Interactions,0.8
7873,Permfit-DNN,0.8,900,Main effects and Interactions,0.633333333333333
7874,Permfit-DNN,0.8,900,Main effects and Interactions,0.6
7875,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
7876,Permfit-DNN,0.8,900,Main effects and Interactions,0.7
